from,to,type,confidence,reason,step
"Class:database/factories/UserFactory.php:UserFactory","comm_6","MEMBER_OF",1,"leiden-algorithm",0
"Method:app/Services/GeminiService.php:generateContent","comm_7","MEMBER_OF",1,"leiden-algorithm",0
"Class:app/Scrapers/GoogleNewsRssScraper.php:GoogleNewsRssScraper","comm_8","MEMBER_OF",1,"leiden-algorithm",0
"Class:app/Scrapers/FinepScraper.php:FinepScraper","comm_8","MEMBER_OF",1,"leiden-algorithm",0
"Method:app/Providers/RouteServiceProvider.php:boot","comm_9","MEMBER_OF",1,"leiden-algorithm",0
"Method:app/Providers/RouteServiceProvider.php:configureRateLimiting","comm_9","MEMBER_OF",1,"leiden-algorithm",0
"Class:app/Providers/BroadcastServiceProvider.php:BroadcastServiceProvider","comm_10","MEMBER_OF",1,"leiden-algorithm",0
"Class:app/Providers/AppServiceProvider.php:AppServiceProvider","comm_11","MEMBER_OF",1,"leiden-algorithm",0
"Class:app/Models/User.php:User","comm_12","MEMBER_OF",1,"leiden-algorithm",0
"Class:app/Models/ProjetoResposta.php:ProjetoResposta","comm_13","MEMBER_OF",1,"leiden-algorithm",0
"Class:app/Models/Projeto.php:Projeto","comm_14","MEMBER_OF",1,"leiden-algorithm",0
"Class:app/Models/Empresa.php:Empresa","comm_15","MEMBER_OF",1,"leiden-algorithm",0
"Method:app/Models/Empresa.php:user","comm_9","MEMBER_OF",1,"leiden-algorithm",0
"Class:app/Models/EditalSecao.php:EditalSecao","comm_16","MEMBER_OF",1,"leiden-algorithm",0
"Method:app/Models/EditalSecao.php:perguntas","comm_2","MEMBER_OF",1,"leiden-algorithm",0
"Class:app/Models/EditalPergunta.php:EditalPergunta","comm_17","MEMBER_OF",1,"leiden-algorithm",0
"Class:app/Models/Edital.php:Edital","comm_18","MEMBER_OF",1,"leiden-algorithm",0
"Method:app/Models/Edital.php:secoes","comm_2","MEMBER_OF",1,"leiden-algorithm",0
"Class:app/Models/DocumentoGerado.php:DocumentoGerado","comm_19","MEMBER_OF",1,"leiden-algorithm",0
"Class:app/Jobs/RunAllScrapersJob.php:RunAllScrapersJob","comm_20","MEMBER_OF",1,"leiden-algorithm",0
"Class:app/Events/NovoEditalDetectado.php:NovoEditalDetectado","comm_21","MEMBER_OF",1,"leiden-algorithm",0
"Class:tests/Feature/Auth/RegistrationTest.php:RegistrationTest","comm_0","MEMBER_OF",1,"leiden-algorithm",0
"Class:tests/Feature/Auth/PasswordUpdateTest.php:PasswordUpdateTest","comm_0","MEMBER_OF",1,"leiden-algorithm",0
"Class:tests/Feature/Auth/PasswordResetTest.php:PasswordResetTest","comm_0","MEMBER_OF",1,"leiden-algorithm",0
"Class:tests/Feature/Auth/PasswordConfirmationTest.php:PasswordConfirmationTest","comm_0","MEMBER_OF",1,"leiden-algorithm",0
"Class:tests/Feature/Auth/EmailVerificationTest.php:EmailVerificationTest","comm_0","MEMBER_OF",1,"leiden-algorithm",0
"Method:tests/Feature/Auth/EmailVerificationTest.php:test_email_verification_screen_can_be_rendered","comm_4","MEMBER_OF",1,"leiden-algorithm",0
"Method:tests/Feature/Auth/EmailVerificationTest.php:test_email_can_be_verified","comm_4","MEMBER_OF",1,"leiden-algorithm",0
"Method:tests/Feature/Auth/EmailVerificationTest.php:test_email_is_not_verified_with_invalid_hash","comm_4","MEMBER_OF",1,"leiden-algorithm",0
"Class:tests/Feature/Auth/AuthenticationTest.php:AuthenticationTest","comm_0","MEMBER_OF",1,"leiden-algorithm",0
"Class:app/View/Components/GuestLayout.php:GuestLayout","comm_22","MEMBER_OF",1,"leiden-algorithm",0
"Class:app/View/Components/AppLayout.php:AppLayout","comm_23","MEMBER_OF",1,"leiden-algorithm",0
"Interface:app/Scrapers/Contracts/ScraperInterface.php:ScraperInterface","comm_8","MEMBER_OF",1,"leiden-algorithm",0
"Class:app/Http/Requests/UpdateEditalRequest.php:UpdateEditalRequest","comm_24","MEMBER_OF",1,"leiden-algorithm",0
"Class:app/Http/Requests/StoreEditalRequest.php:StoreEditalRequest","comm_25","MEMBER_OF",1,"leiden-algorithm",0
"Class:app/Http/Requests/ProfileUpdateRequest.php:ProfileUpdateRequest","comm_26","MEMBER_OF",1,"leiden-algorithm",0
"Method:app/Http/Requests/ProfileUpdateRequest.php:rules","comm_9","MEMBER_OF",1,"leiden-algorithm",0
"Class:app/Http/Controllers/ProfileController.php:ProfileController","comm_27","MEMBER_OF",1,"leiden-algorithm",0
"Method:app/Http/Controllers/ProfileController.php:edit","comm_9","MEMBER_OF",1,"leiden-algorithm",0
"Method:app/Http/Controllers/ProfileController.php:update","comm_9","MEMBER_OF",1,"leiden-algorithm",0
"Method:app/Http/Controllers/ProfileController.php:destroy","comm_9","MEMBER_OF",1,"leiden-algorithm",0
"Class:app/Http/Controllers/OpenAIController.php:OpenAIController","comm_27","MEMBER_OF",1,"leiden-algorithm",0
"Method:app/Http/Controllers/OpenAIController.php:index","comm_7","MEMBER_OF",1,"leiden-algorithm",0
"Method:app/Http/Controllers/OpenAIController.php:buildPrompt","comm_7","MEMBER_OF",1,"leiden-algorithm",0
"Method:app/Http/Controllers/OpenAIController.php:saveProposal","comm_7","MEMBER_OF",1,"leiden-algorithm",0
"Class:app/Http/Controllers/EmpresaController.php:EmpresaController","comm_27","MEMBER_OF",1,"leiden-algorithm",0
"Method:app/Http/Controllers/EmpresaController.php:edit","comm_28","MEMBER_OF",1,"leiden-algorithm",0
"Method:app/Http/Controllers/EmpresaController.php:update","comm_29","MEMBER_OF",1,"leiden-algorithm",0
"Class:app/Http/Controllers/EditalController.php:EditalController","comm_27","MEMBER_OF",1,"leiden-algorithm",0
"Method:app/Http/Controllers/EditalController.php:show","comm_30","MEMBER_OF",1,"leiden-algorithm",0
"Method:app/Http/Controllers/EditalController.php:enriquecerComIA","comm_30","MEMBER_OF",1,"leiden-algorithm",0
"Method:app/Http/Controllers/EditalController.php:analyzeIA","comm_2","MEMBER_OF",1,"leiden-algorithm",0
"Class:app/Http/Controllers/DashboardController.php:DashboardController","comm_27","MEMBER_OF",1,"leiden-algorithm",0
"Method:app/Http/Controllers/DashboardController.php:index","comm_31","MEMBER_OF",1,"leiden-algorithm",0
"Class:app/Http/Controllers/Controller.php:Controller","comm_27","MEMBER_OF",1,"leiden-algorithm",0
"Method:app/Http/Middleware/RedirectIfAuthenticated.php:handle","comm_32","MEMBER_OF",1,"leiden-algorithm",0
"Class:app/Console/Commands/ScrapeEditaisCommand.php:ScrapeEditaisCommand","comm_33","MEMBER_OF",1,"leiden-algorithm",0
"Class:app/Http/Requests/Auth/LoginRequest.php:LoginRequest","comm_34","MEMBER_OF",1,"leiden-algorithm",0
"Method:app/Http/Requests/Auth/LoginRequest.php:authenticate","comm_35","MEMBER_OF",1,"leiden-algorithm",0
"Method:app/Http/Requests/Auth/LoginRequest.php:ensureIsNotRateLimited","comm_35","MEMBER_OF",1,"leiden-algorithm",0
"Method:app/Http/Requests/Auth/LoginRequest.php:throttleKey","comm_35","MEMBER_OF",1,"leiden-algorithm",0
"Class:app/Http/Controllers/Auth/VerifyEmailController.php:VerifyEmailController","comm_27","MEMBER_OF",1,"leiden-algorithm",0
"Method:app/Http/Controllers/Auth/VerifyEmailController.php:__invoke","comm_9","MEMBER_OF",1,"leiden-algorithm",0
"Class:app/Http/Controllers/Auth/RegisteredUserController.php:RegisteredUserController","comm_27","MEMBER_OF",1,"leiden-algorithm",0
"Method:app/Http/Controllers/Auth/RegisteredUserController.php:create","comm_36","MEMBER_OF",1,"leiden-algorithm",0
"Method:app/Http/Controllers/Auth/RegisteredUserController.php:store","comm_37","MEMBER_OF",1,"leiden-algorithm",0
"Class:app/Http/Controllers/Auth/PasswordResetLinkController.php:PasswordResetLinkController","comm_27","MEMBER_OF",1,"leiden-algorithm",0
"Method:app/Http/Controllers/Auth/PasswordResetLinkController.php:create","comm_38","MEMBER_OF",1,"leiden-algorithm",0
"Method:app/Http/Controllers/Auth/PasswordResetLinkController.php:store","comm_39","MEMBER_OF",1,"leiden-algorithm",0
"Class:app/Http/Controllers/Auth/PasswordController.php:PasswordController","comm_27","MEMBER_OF",1,"leiden-algorithm",0
"Method:app/Http/Controllers/Auth/PasswordController.php:update","comm_9","MEMBER_OF",1,"leiden-algorithm",0
"Class:app/Http/Controllers/Auth/NewPasswordController.php:NewPasswordController","comm_27","MEMBER_OF",1,"leiden-algorithm",0
"Method:app/Http/Controllers/Auth/NewPasswordController.php:create","comm_4","MEMBER_OF",1,"leiden-algorithm",0
"Method:app/Http/Controllers/Auth/NewPasswordController.php:store","comm_40","MEMBER_OF",1,"leiden-algorithm",0
"Class:app/Http/Controllers/Auth/EmailVerificationPromptController.php:EmailVerificationPromptController","comm_27","MEMBER_OF",1,"leiden-algorithm",0
"Method:app/Http/Controllers/Auth/EmailVerificationPromptController.php:__invoke","comm_9","MEMBER_OF",1,"leiden-algorithm",0
"Class:app/Http/Controllers/Auth/EmailVerificationNotificationController.php:EmailVerificationNotificationController","comm_27","MEMBER_OF",1,"leiden-algorithm",0
"Method:app/Http/Controllers/Auth/EmailVerificationNotificationController.php:store","comm_9","MEMBER_OF",1,"leiden-algorithm",0
"Class:app/Http/Controllers/Auth/ConfirmablePasswordController.php:ConfirmablePasswordController","comm_27","MEMBER_OF",1,"leiden-algorithm",0
"Method:app/Http/Controllers/Auth/ConfirmablePasswordController.php:show","comm_41","MEMBER_OF",1,"leiden-algorithm",0
"Method:app/Http/Controllers/Auth/ConfirmablePasswordController.php:store","comm_9","MEMBER_OF",1,"leiden-algorithm",0
"Class:app/Http/Controllers/Auth/AuthenticatedSessionController.php:AuthenticatedSessionController","comm_27","MEMBER_OF",1,"leiden-algorithm",0
"Method:app/Http/Controllers/Auth/AuthenticatedSessionController.php:create","comm_42","MEMBER_OF",1,"leiden-algorithm",0
"Method:app/Http/Controllers/Auth/AuthenticatedSessionController.php:store","comm_35","MEMBER_OF",1,"leiden-algorithm",0
"Method:app/Http/Controllers/Auth/AuthenticatedSessionController.php:destroy","comm_43","MEMBER_OF",1,"leiden-algorithm",0
"Method:app/Http/Controllers/Auth/AuthenticatedSessionController.php:store","proc_0_store","STEP_IN_PROCESS",1,"trace-detection",1
"Method:app/Http/Requests/Auth/LoginRequest.php:authenticate","proc_0_store","STEP_IN_PROCESS",1,"trace-detection",2
"Method:app/Http/Requests/Auth/LoginRequest.php:ensureIsNotRateLimited","proc_0_store","STEP_IN_PROCESS",1,"trace-detection",3
"Method:app/Http/Requests/Auth/LoginRequest.php:throttleKey","proc_0_store","STEP_IN_PROCESS",1,"trace-detection",4
"Method:app/Http/Controllers/OpenAIController.php:index","proc_1_index","STEP_IN_PROCESS",1,"trace-detection",1
"Method:app/Http/Controllers/OpenAIController.php:saveProposal","proc_1_index","STEP_IN_PROCESS",1,"trace-detection",2
"Method:app/Http/Controllers/Auth/NewPasswordController.php:create","proc_1_index","STEP_IN_PROCESS",1,"trace-detection",3
"Method:app/Providers/RouteServiceProvider.php:boot","proc_2_boot","STEP_IN_PROCESS",1,"trace-detection",1
"Method:app/Providers/RouteServiceProvider.php:configureRateLimiting","proc_2_boot","STEP_IN_PROCESS",1,"trace-detection",2
"Method:app/Models/Empresa.php:user","proc_2_boot","STEP_IN_PROCESS",1,"trace-detection",3
